id	age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	Y
14853	30	Federal-gov	164552	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	1876	40	United-States	<=50K
14854	57	Private	197642	Some-college	10	Widowed	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
14855	32	Private	257068	Some-college	10	Married-spouse-absent	Transport-moving	Not-in-family	White	Female	0	0	37	United-States	<=50K
14856	30	?	159159	Some-college	10	Married-civ-spouse	?	Wife	White	Female	0	0	30	United-States	<=50K
14857	47	Private	151584	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	60	United-States	>50K
14858	33	Federal-gov	88913	Some-college	10	Never-married	Adm-clerical	Own-child	Asian-Pac-Islander	Female	0	0	40	United-States	<=50K
14859	39	Private	128715	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Male	10520	0	40	United-States	>50K
14860	24	Private	200819	12th	8	Never-married	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
14861	18	Private	62972	11th	7	Never-married	Other-service	Own-child	White	Male	0	0	16	United-States	<=50K
14864	47	Self-emp-not-inc	218676	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	<=50K
14865	21	Private	186648	Some-college	10	Never-married	Other-service	Own-child	White	Male	0	0	20	United-States	<=50K
14866	48	Private	216214	11th	7	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
14871	58	?	347692	11th	7	Divorced	?	Not-in-family	Black	Male	0	0	15	United-States	<=50K
14872	18	Private	675421	9th	5	Never-married	Handlers-cleaners	Own-child	White	Male	594	0	40	United-States	<=50K
14875	33	Private	178615	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
14876	43	Private	216697	Some-college	10	Married-civ-spouse	Protective-serv	Husband	Other	Male	0	0	32	United-States	<=50K
14877	17	Private	195262	11th	7	Never-married	Craft-repair	Own-child	White	Male	0	0	17	United-States	<=50K
14878	33	Private	65278	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
14879	47	Self-emp-inc	332355	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
14881	27	?	60726	HS-grad	9	Never-married	?	Own-child	Black	Male	0	0	40	United-States	<=50K
14882	41	Local-gov	107327	Assoc-voc	11	Divorced	Prof-specialty	Unmarried	White	Female	0	0	40	United-States	<=50K
14884	44	Private	192878	Bachelors	13	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	>50K
14888	50	Private	74879	HS-grad	9	Married-spouse-absent	Handlers-cleaners	Unmarried	White	Female	0	0	40	United-States	<=50K
14891	39	Private	99270	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	50	Germany	>50K
14895	74	Private	84197	Masters	14	Divorced	Sales	Not-in-family	White	Female	0	0	10	United-States	<=50K
14897	33	Local-gov	365908	HS-grad	9	Married-civ-spouse	Other-service	Husband	Black	Male	2105	0	40	United-States	<=50K
14900	74	?	256674	HS-grad	9	Widowed	?	Not-in-family	White	Female	0	0	25	United-States	<=50K
14905	53	Private	123703	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	40	United-States	<=50K
14906	44	Private	214415	Some-college	10	Separated	Prof-specialty	Unmarried	Black	Female	0	0	40	United-States	<=50K
14907	34	Private	202210	HS-grad	9	Never-married	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
14909	37	Private	359591	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
14912	37	Private	335716	HS-grad	9	Divorced	Sales	Unmarried	White	Female	0	0	40	United-States	<=50K
14913	33	Local-gov	133876	HS-grad	9	Divorced	Craft-repair	Unmarried	White	Male	0	0	40	United-States	<=50K
14916	44	Local-gov	263871	Some-college	10	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	50	United-States	<=50K
14917	39	Private	250217	HS-grad	9	Divorced	Machine-op-inspct	Not-in-family	Black	Female	0	0	70	United-States	<=50K
14920	47	Private	161950	Bachelors	13	Divorced	Other-service	Not-in-family	White	Female	0	0	25	Germany	<=50K
14922	60	Private	54800	HS-grad	9	Married-civ-spouse	Other-service	Wife	White	Female	0	0	40	United-States	<=50K
14923	36	Private	185405	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	50	United-States	>50K
14925	27	Private	175262	Bachelors	13	Never-married	Exec-managerial	Own-child	White	Male	0	0	40	United-States	<=50K
14926	72	Self-emp-not-inc	52138	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	2392	25	United-States	>50K
14927	49	Private	124672	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
14928	44	Private	286750	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	1902	40	United-States	>50K
14929	32	Private	194901	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	<=50K
14930	46	Local-gov	175428	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
14931	31	Private	204052	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
14932	49	Private	233639	11th	7	Married-civ-spouse	Other-service	Husband	White	Male	0	0	50	United-States	<=50K
14933	25	Private	130513	Assoc-acdm	12	Never-married	Sales	Own-child	White	Female	0	0	40	Peru	<=50K
14935	20	Private	388156	Some-college	10	Never-married	Prof-specialty	Own-child	White	Male	0	0	24	United-States	<=50K
14937	53	Federal-gov	205288	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	7688	0	35	United-States	>50K
14938	20	Private	122971	Some-college	10	Never-married	Sales	Own-child	White	Male	0	0	35	United-States	<=50K
14940	22	Private	214399	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	30	United-States	<=50K
14941	33	Self-emp-not-inc	343021	Some-college	10	Never-married	Sales	Not-in-family	White	Male	0	0	65	United-States	<=50K
14947	26	Private	147821	Bachelors	13	Never-married	Sales	Own-child	White	Female	0	0	45	?	<=50K
14948	42	Federal-gov	153143	Some-college	10	Divorced	Adm-clerical	Other-relative	White	Female	0	0	40	Puerto-Rico	<=50K
14949	34	Private	684015	5th-6th	3	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	El-Salvador	<=50K
14951	45	Self-emp-not-inc	160167	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	70	United-States	<=50K
14954	31	Private	182177	Bachelors	13	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	Yugoslavia	<=50K
14955	54	Private	163671	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	1887	65	United-States	>50K
14956	49	Private	122177	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	80	United-States	<=50K
14957	23	Private	87867	HS-grad	9	Never-married	Sales	Own-child	White	Male	0	0	35	United-States	<=50K
14958	33	Private	275632	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
14962	33	Private	60567	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	3411	0	40	United-States	<=50K
14963	49	Private	198774	Bachelors	13	Divorced	Sales	Other-relative	White	Female	0	0	35	United-States	<=50K
14966	45	Self-emp-not-inc	32172	Some-college	10	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	50	United-States	<=50K
14967	55	Private	199067	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	42	United-States	>50K
14969	53	?	158352	Masters	14	Never-married	?	Not-in-family	White	Female	8614	0	35	United-States	>50K
14971	58	Private	33350	HS-grad	9	Divorced	Other-service	Unmarried	White	Female	0	0	35	United-States	<=50K
14974	30	Private	633742	Some-college	10	Never-married	Craft-repair	Not-in-family	Black	Male	0	0	45	United-States	<=50K
14975	23	Private	348092	HS-grad	9	Never-married	Transport-moving	Own-child	Black	Male	0	0	40	Haiti	<=50K
14979	45	Private	20534	Some-college	10	Separated	Craft-repair	Not-in-family	White	Male	0	0	41	United-States	<=50K
14981	70	Private	141742	Assoc-voc	11	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	9386	0	50	United-States	>50K
14984	32	Private	549430	HS-grad	9	Never-married	Priv-house-serv	Unmarried	White	Female	0	0	40	Mexico	<=50K
14985	43	Private	323713	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
14987	42	Private	149909	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	25	United-States	>50K
14988	19	Private	333953	12th	8	Never-married	Other-service	Other-relative	White	Female	0	0	30	United-States	<=50K
14991	26	?	211798	HS-grad	9	Separated	?	Unmarried	White	Female	0	0	40	United-States	<=50K
14992	23	Private	235071	Some-college	10	Never-married	Exec-managerial	Own-child	White	Male	0	0	50	United-States	<=50K
14993	28	Private	214702	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	<=50K
14994	56	Self-emp-inc	267763	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	?	<=50K
14998	39	Private	153976	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
15000	37	Private	125550	HS-grad	9	Never-married	Tech-support	Not-in-family	White	Female	14084	0	35	United-States	>50K
15001	37	Self-emp-inc	107164	10th	6	Never-married	Transport-moving	Not-in-family	White	Male	0	2559	50	United-States	>50K
15003	55	?	141807	HS-grad	9	Never-married	?	Not-in-family	White	Male	13550	0	40	United-States	>50K
15004	41	Private	352812	Some-college	10	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	1902	40	United-States	>50K
15007	23	Private	291011	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
15011	42	Local-gov	328581	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	<=50K
15016	67	?	183374	HS-grad	9	Widowed	?	Not-in-family	White	Female	2329	0	15	United-States	<=50K
15017	34	Private	226525	Assoc-voc	11	Never-married	Other-service	Own-child	White	Male	0	0	40	United-States	<=50K
15019	45	Self-emp-not-inc	328051	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	60	United-States	<=50K
15020	36	Private	52327	Masters	14	Married-civ-spouse	Prof-specialty	Husband	Other	Male	0	0	40	Iran	>50K
15022	34	Private	122116	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
15023	40	Private	214891	Bachelors	13	Married-spouse-absent	Transport-moving	Own-child	Other	Male	0	0	45	?	<=50K
15024	49	Self-emp-not-inc	110457	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
15032	37	Self-emp-inc	175360	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
15036	36	Private	185099	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	>50K
15037	61	Self-emp-not-inc	115023	Masters	14	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	4	?	<=50K
15041	39	Self-emp-not-inc	188571	11th	7	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
15042	29	Local-gov	92262	HS-grad	9	Never-married	Protective-serv	Own-child	White	Male	0	0	48	United-States	<=50K
15043	42	Private	44121	Masters	14	Divorced	Prof-specialty	Not-in-family	White	Female	0	1876	40	United-States	<=50K
15047	38	Private	239755	11th	7	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
15048	43	Private	191712	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Male	0	1741	40	United-States	<=50K
15049	20	Private	304710	Some-college	10	Never-married	Sales	Own-child	Asian-Pac-Islander	Female	0	0	20	United-States	<=50K
15052	28	?	80165	Some-college	10	Divorced	?	Not-in-family	White	Female	0	0	30	United-States	<=50K
15059	34	Federal-gov	198265	Bachelors	13	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	60	United-States	<=50K
15061	26	Private	34402	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	45	United-States	<=50K
15065	18	?	340117	11th	7	Never-married	?	Unmarried	Black	Female	0	0	50	United-States	<=50K
15069	27	Private	29261	Assoc-acdm	12	Never-married	Craft-repair	Unmarried	White	Male	0	0	40	United-States	<=50K
15071	25	Private	108658	HS-grad	9	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	<=50K
15074	67	?	200862	10th	6	Never-married	?	Not-in-family	Black	Female	0	0	35	United-States	<=50K
15075	46	Private	51618	HS-grad	9	Married-civ-spouse	Other-service	Wife	White	Female	0	0	40	United-States	<=50K
15080	47	Self-emp-not-inc	121124	5th-6th	3	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	Italy	>50K
15082	33	Private	292465	9th	5	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	50	United-States	<=50K
15084	53	Private	168107	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
15085	45	Private	287190	Assoc-acdm	12	Divorced	Adm-clerical	Unmarried	Black	Male	0	0	35	United-States	<=50K
15086	34	Private	242984	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	48	United-States	<=50K
15087	29	Private	50028	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
15090	25	Private	212311	Some-college	10	Never-married	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
15092	52	Private	196894	11th	7	Separated	Handlers-cleaners	Unmarried	White	Male	0	0	40	United-States	<=50K
15093	53	Private	151580	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	40	United-States	>50K
15096	27	Private	160786	11th	7	Separated	Craft-repair	Not-in-family	White	Male	0	0	45	Germany	<=50K
15100	22	Private	322674	Some-college	10	Never-married	Exec-managerial	Own-child	White	Male	0	0	40	United-States	<=50K
15101	55	Private	144071	11th	7	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	<=50K
15103	26	Private	160445	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
15105	44	Private	159297	HS-grad	9	Married-civ-spouse	Exec-managerial	Wife	Asian-Pac-Islander	Female	0	0	40	?	>50K
15106	36	Private	62346	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	Black	Male	0	0	40	United-States	<=50K
15108	45	Local-gov	199590	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1887	40	Mexico	>50K
15110	35	Local-gov	162651	Bachelors	13	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	40	Puerto-Rico	<=50K
15113	24	Private	162282	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
15114	45	Private	331643	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
15115	21	Private	344492	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	30	United-States	<=50K
15116	26	Self-emp-not-inc	284343	Assoc-acdm	12	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
15117	58	Private	222247	10th	6	Married-civ-spouse	Transport-moving	Husband	White	Male	0	1887	40	United-States	>50K
15118	19	?	166018	Some-college	10	Never-married	?	Own-child	White	Female	0	0	40	United-States	<=50K
15119	32	Private	207172	Some-college	10	Never-married	Sales	Other-relative	White	Female	0	0	40	United-States	<=50K
15121	52	Private	202956	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
15123	43	Private	48882	HS-grad	9	Divorced	Adm-clerical	Other-relative	White	Female	0	0	40	United-States	<=50K
15127	27	Private	133425	HS-grad	9	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	50	United-States	<=50K
15134	34	Private	106761	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	>50K
15135	21	Private	184543	Assoc-voc	11	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
15137	42	Private	144002	HS-grad	9	Divorced	Transport-moving	Not-in-family	White	Male	0	0	50	United-States	<=50K
15138	38	State-gov	200904	Bachelors	13	Married-civ-spouse	Exec-managerial	Wife	Black	Female	0	0	30	United-States	>50K
15139	30	Private	339773	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	45	United-States	<=50K
15140	23	Private	378546	Some-college	10	Never-married	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
15141	33	Private	152933	Some-college	10	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	<=50K
15143	26	Private	188767	HS-grad	9	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
15144	30	?	104965	9th	5	Never-married	?	Not-in-family	White	Female	0	0	30	United-States	<=50K
15147	30	Private	66278	HS-grad	9	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
15148	67	Private	64148	Some-college	10	Divorced	Other-service	Unmarried	Black	Female	0	0	41	United-States	<=50K
15149	47	Private	216734	Bachelors	13	Divorced	Sales	Unmarried	White	Female	0	0	50	United-States	<=50K
15150	25	Private	104662	HS-grad	9	Never-married	Other-service	Unmarried	White	Female	0	0	22	United-States	<=50K
15151	37	Private	213008	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	Japan	<=50K
15158	41	Private	247082	HS-grad	9	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	50	United-States	<=50K
15159	69	Private	165017	HS-grad	9	Widowed	Machine-op-inspct	Unmarried	White	Male	2538	0	40	United-States	<=50K
15160	48	Self-emp-inc	125892	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	38	United-States	>50K
15162	56	State-gov	67662	Masters	14	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	39	United-States	<=50K
15164	45	Private	188386	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	1628	45	United-States	<=50K
15165	72	Private	177769	10th	6	Married-civ-spouse	Sales	Husband	White	Male	0	0	15	United-States	<=50K
15166	39	Private	106347	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
15167	52	Private	46788	Bachelors	13	Divorced	Craft-repair	Unmarried	White	Male	0	0	25	United-States	<=50K
15168	44	Local-gov	34935	Some-college	10	Never-married	Other-service	Own-child	Black	Male	0	0	40	United-States	<=50K
15169	28	Private	398220	5th-6th	3	Never-married	Craft-repair	Other-relative	White	Male	0	0	40	Mexico	<=50K
